Sort_Code,Survey Year,Year4,ID,GID_Compatible_ID,State Code,Type Code,Name,Hous & Com-Total Exp,Hous & Com-Total IG,Hous & Com-Direct Exp,Hous & Com-Cur Oper (E50),Hous & Com-Cap Outlay,Libraries-Total Expend,Libraries-Total IG Exp,Libraries-Direct Exp,Libraries-Current Oper (E52),Libraries-Cap Outlay,Total Nat Res-Tot Exp,Total Nat Res-Tot IG,Total Nat Res-Dir Exp,Total Nat Res-Cur Oper,Total Nat Res-Cap Out,Agriculture-Total Exp,Agriculture-Tot IG Exp,Agriculture-Direct Exp,Agriculture-Cur Oper (E54),Agriculture-Cap Outlay,Fish & Game-Total Exp,Fish & Game-Tot IG Exp,Fish & Game-Direct Exp,Fish & Game-Cur Oper (E55),Fish & Game-Cap Outlay,Forestry-Total Expend,Forestry-Total IG Exp,Forestry-Direct Expend,Forestry-Current Oper (E56),Forestry-Cap Outlay,Soil & Water Resources-Total Expend,Nat Res NEC-Total Exp,Nat Res NEC-Tot IG Exp,Nat Res NEC-Direct Exp,Nat Res NEC-Cur Oper (E59),Nat Res NEC-Cap Outlay,Parks & Rec-Total Exp,Parks & Rec-Tot IG Exp,Parks & Rec-Direct Exp,Parks & Rec-Cur Oper (E61),Parks & Rec-Cap Outlay,Police Prot-Total Exp,Police Prot-Tot IG Exp,Police Prot-Direct Exp,Police Prot-Cur Oper (E62),Police Prot-Cap Outlay,Prot Insp-Total Exp,Prot Insp-Total IG Exp,Prot Insp-Direct Exp,Prot Insp-Current Oper (E66),Prot Insp-Cap Outlay,Public Welf-Total Exp,Public Welf-Tot IG Exp,Public Welf-Direct Exp,Public Welf-Cur Oper,Public Welf-Cash Asst,Public Welf-Cap Outlay,Welf-Categ-Total Exp,Welf-Categ-Tot Exp-Old Age Assistance,Welf-Categ-Tot Exp-Aid to Dep Children,Welf-Categ-Tot Exp-Aid to Blind,Welf-Categ-Tot Exp-Aid to Disabled,Welf-Categ-Tot IG Exp,Welf-Categ-Tot IG Exp-Old Age Assistance,Welf-Categ-Tot IG Exp-Aid to Dep Children,Welf-Categ-Tot IG Exp-Aid to Blind,Welf-Categ-Tot IG Exp-Aid to Disabled,Welf-Categ-Cash Assist (E67),Welf-Categ-Cash Assist-Old Age Assistance,Welf-Categ-Cash Assist-Aid to Dep Children,Welf-Categ-Cash Assist-Aid to Blind,Welf-Categ-Cash Assist-Aid to Disabled,Welf-Categ-IG To Fed (S67),Welf-Cash-Total Exp,Welf-Cash-Tot IG Exp,Welf-Cash-Cash Assist (E68),Total Vendor Payments,Welf-Vend Pmts-Medical (E74),Welf-Vend Pmts-NEC (E75),Welf-State Share Medicare D-To Fed (E73),Welf-State Share Medicare D-To Fed (S74),Welf-Ins-Total Exp,Welf-Ins-Current Oper (E77),Welf-Ins-Cap Outlay,Welf-Public Assist NEC-Total Exp,Welf-Public Assist NEC-Total IG Exp,Welf-Public Assist NEC-Direct Exp,Welf-Administration,Welf-NEC-Total Expend,Welf-NEC-Total IG Exp,Welf-NEC-Direct Expend,Welf-NEC-Current Oper (E79),Welf-NEC-Cap Outlay,Sanitation-Tot Exp,Sanitation-Tot IG,Sanitation-Dir Exp,Sanitation-Cur Op,Sanitation-Cap Out,Sewerage-Total Expend,Sewerage-Total IG Exp,Sewerage-Direct Expend,Sewerage-Current Oper (E80),Sewerage-Cap Outlay,SW Mgmt-Total Expend,SW Mgmt-Tot IG Exp,SW Mgmt-Direct Expend,SW Mgmt-Current Oper (E81),SW Mgmt-Capital Outlay,Total Veterans Svs NEC,Veterans Bonus (E84),Vet Affairs-Total Exp,Vet Affairs-Cur Oper (E85),Vet Affairs-Cap Outlay,Water Trans-Total Exp,Water Trans-Tot IG,Water Trans-Other Than Cap Outlay,Water Trans-Direct Exp,Water Trans-Cur Oper (E87),Water Trans-Cap Outlay,Interest on Gen Debt (I89),Assist & Subsidies NEC,Defense-Total Exp,General NEC-Total Exp,General NEC-Tot IG Exp,General NEC-Direct Exp,General NEC-Cur Oper (E89),General NEC-Cap Outlay,General NEC-IG To Fed (S89),Liquor Stores-Tot Exp,Liquor Stores-Cur Oper (E90),Liquor Stores-Cap Out,Total Util-Total Exp,Total Util-Inter Exp,Total Util-Cur Oper,Total Util-Cap Outlay,Total Util-Construct,Total Util-Other Cap,Water Util-Total Exp,Water Util-Inter Exp (I91),Water Util-Cur Oper (E91),Water Util-Cap Outlay,Water Util-Construct (F91),Water Util-Other Cap (G91),Elec Util-Total Exp,Elec Util-Inter Exp (I92),Elec Util-Cur Oper (E92),Elec Util-Cap Outlay,Elec Util-Construct (F92),Elec Util-Other Cap (G92),Gas Util-Total Exp,Gas Util-Inter Exp (I93),Gas Util-Cur Oper (E93),Gas Util-Cap Outlay,Gas Util-Construct (F93),Gas Util-Other Cap (G93),Transit Util-Total Exp,Transit Util-Inter Exp (I94),Transit Util-Cur Oper (E94),Transit Util-Cap Outlay,Transit Util-Construct (F94),Transit Util-Other Cap (G94),Total Insurance Trust Expend,Emp Ret-Total Expend,Emp Ret-Benefit Paymts (X11),Emp Ret-Withdrawals (X12),Emp Ret-Other Paymts (X14),Unemp Comp-Total Exp,Unemp Comp-Ben Paymts (Y05),Unemp-Ext & Spec Pmts (Y06),Worker Comp-Total Exp,Worker Comp-Ben Paymts (Y14),Worker Comp-Other Pmts (Y15),Oth Ins Trust-Tot Exp,Oth Ins Trst-Ben Pmts (Y53),Oth Ins Trst-Oth Pmts (Y54)
10816.0,85,1985.0,51-2,51000000000000,51,2,WY STATE GOVT,6058,0,6058,6025,33,1700,111,1589,1565,24,46823,836,45987,38690,7297,17058,574,16484,15737,747,18484,87,18397,16644,1753,1383,0,1383,1334,49,0,9898,175,9723,4975,4748,7614,1700,5914,5124,790,13019,837,12182,10859,1323,7412,0,7412,7309,103,89584,187,89397,72625,16423,349,14757,0,0,0,0,152,0,0,0,0,14605,0,0,0,0,152,1818,0,1818,40950,40853,97,0,0,3709,3502,207,0,0,0,0,28350,35,28315,28173,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67751,0,0,96559,61983,34576,29359,5217,0,28034,28033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104794,28288,19872,8416,3474,31439,28064,3375,45067,45067,4253,0,0,0
10817.0,84,1984.0,00-2,00000000000000,0,2,US STATE GOVTS,1305907,488045,817862,771778,46084,404548,206217,198331,185329,13002,5944606,282462,5662144,4832885,829259,2699053,47607,2651446,2500586,150860,1020755,6879,1013876,857000,156876,620699,47092,573607,539818,33789,0,1604099,180884,1423215,935481,487734,1581468,193813,1387655,1079075,308580,3139737,346649,2793088,2622111,170977,2264500,35629,2228871,2174039,54832,62749207,13627522,49121685,39542645,9450764,128276,16936219,0,0,0,0,8639398,0,0,0,0,8296821,0,0,0,0,1704092,1187093,33150,1153943,30638265,29943129,695136,0,0,331138,298759,32379,0,0,0,0,13656492,4954974,8701518,8605621,95897,705133,459427,245706,132415,113291,705133,459427,245706,132415,113291,0,0,0,0,0,98572,1468,97104,90730,6374,455768,54222,295995,401546,241773,159773,13137238,0,0,14488486,2843203,11645283,11060583,584700,18023,2313404,2304970,8434,4816787,600367,2725709,1490711,650292,840419,64876,15601,31047,18228,16772,1456,1960010,464622,1205159,290229,223691,66538,0,0,0,0,0,0,2791901,120144,1489503,1182254,409829,772425,34276806,16111802,14578437,1533365,154501,13987189,13528125,459064,3093277,3093277,414902,1084538,1084538,63082
10818.0,84,1984.0,01-2,01000000000000,1,2,AL STATE GOVT,870,0,870,870,0,6109,3766,2343,1548,795,97522,2102,95420,88459,6961,60470,2102,58368,55439,2929,9971,0,9971,9176,795,13978,0,13978,12335,1643,0,13103,0,13103,11509,1594,14225,1060,13165,12178,987,35328,780,34548,33221,1327,22721,0,22721,22041,680,583408,4798,578610,455609,122337,664,122337,0,0,0,0,0,0,0,0,0,122337,0,0,0,0,0,0,0,0,344889,344889,0,0,0,0,0,0,0,0,0,0,116182,4798,111384,110720,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769,0,2769,2732,37,38126,0,30360,38126,30360,7766,205963,0,0,217269,129385,87884,61696,26188,0,122641,121462,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355567,190180,169662,20518,0,165325,157509,7816,62,62,0,0,0,0
10819.0,84,1984.0,02-2,02000000000000,2,2,AK STATE GOVT,54908,17073,37835,30782,7053,4716,1720,2996,2818,178,178374,6973,171401,167157,4244,17692,1409,16283,15808,475,87591,200,87391,84964,2427,13121,400,12721,12041,680,0,59970,4964,55006,54344,662,34808,23430,11378,8242,3136,55237,4249,50988,49334,1654,20763,0,20763,20185,578,219652,780,218872,166223,51479,1170,51306,0,0,0,0,0,0,0,0,0,51306,0,0,0,0,0,173,0,173,94429,88754,5675,0,0,19610,18767,843,0,0,0,0,54134,780,53354,53027,327,31290,31054,236,236,0,31290,31054,236,236,0,0,0,0,0,0,1161,0,1161,1118,43,56699,42211,45247,14488,3036,11452,514914,0,0,565085,200296,364789,340762,24027,2381,0,0,0,159863,13600,10143,136120,135960,160,0,0,0,0,0,0,159863,13600,10143,136120,135960,160,0,0,0,0,0,0,0,0,0,0,0,0,175700,83986,71058,12928,1605,89860,78696,11164,1854,1854,150,0,0,0
10820.0,84,1984.0,03-2,03000000000000,3,2,AZ STATE GOVT,0,0,0,0,0,3847,909,2938,2363,575,50769,5159,45610,43034,2576,22346,1547,20799,20132,667,14230,0,14230,12519,1711,801,0,801,795,6,0,13392,3612,9780,9588,192,5791,743,5048,4343,705,67021,0,67021,62966,4055,35506,0,35506,35207,299,407459,1197,406262,330799,75459,4,67213,0,0,0,0,1197,0,0,0,0,66016,0,0,0,0,1197,9443,0,9443,224974,224974,0,0,0,2331,2331,0,0,0,0,0,103498,0,103498,103494,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,859,859,0,0,0,0,0,0,0,39271,0,0,141874,29784,112090,106432,5658,0,0,0,0,8256,0,8088,168,47,121,0,0,0,0,0,0,8256,0,8088,168,47,121,0,0,0,0,0,0,0,0,0,0,0,0,312966,163244,119573,43671,904,89323,84664,4659,60399,60399,18929,0,0,0
10821.0,84,1984.0,04-2,04000000000000,4,2,AR STATE GOVT,730,0,730,718,12,4023,2273,1750,1699,51,72944,3223,69721,64198,5523,43713,270,43443,41173,2270,14469,0,14469,11493,2976,9304,52,9252,9015,237,0,5458,2901,2557,2517,40,19387,2126,17261,15457,1804,21215,0,21215,21111,104,20357,0,20357,20004,353,446059,524,445535,389896,55346,293,37126,0,0,0,0,21,0,0,0,0,37105,0,0,0,0,21,18241,0,18241,291813,291813,0,0,0,0,0,0,0,0,0,0,98879,503,98376,98083,293,1868,0,1868,1777,91,1868,0,1868,1777,91,0,0,0,0,0,1424,0,1424,1253,171,0,0,0,0,0,0,59456,0,0,79115,47137,31978,28936,3042,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181255,80829,68822,12007,1203,89301,86498,2803,11125,11125,2178,0,0,0
10822.0,84,1984.0,05-2,05000000000000,5,2,CA STATE GOVT,89725,35957,53768,53636,132,30299,23302,6997,6958,39,1009981,33725,976256,679396,296860,362664,20485,342179,333706,8473,69070,0,69070,60064,9006,148664,9676,138988,133592,5396,0,429583,3564,426019,152034,273985,168445,19942,148503,93006,55497,430743,48072,382671,362743,19928,402603,0,402603,398208,4395,10095139,5373489,4721650,4717577,0,4073,4002580,0,0,0,0,4002580,0,0,0,0,0,0,0,0,0,1114654,0,0,0,3827260,3827260,0,0,0,29593,28724,869,0,0,0,0,2235706,1370909,864797,861593,3204,90016,62864,27152,26568,584,90016,62864,27152,26568,584,0,0,0,0,0,12206,0,12206,12115,91,0,0,0,0,0,0,955422,0,0,2955206,147483,2807723,2775394,32329,2786,0,0,0,5017,0,5017,0,0,0,0,0,0,0,0,0,5017,0,5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5330820,2419606,2217034,202572,87,1790457,1740835,49622,272692,272692,80021,848065,848065,48768
10823.0,84,1984.0,06-2,06000000000000,6,2,CO STATE GOVT,11107,6485,4622,4395,227,2246,841,1405,1405,0,87436,7964,79472,70721,8751,24805,22,24783,24278,505,34268,394,33874,27906,5968,2556,0,2556,2556,0,0,25807,7548,18259,15981,2278,14789,1072,13717,7556,6161,32933,204,32729,32279,450,23912,526,23386,23074,312,641607,288096,353511,352222,0,1289,149889,0,0,0,0,149889,0,0,0,0,0,0,0,0,0,0,0,0,0,249683,249683,0,0,0,5667,5498,169,0,0,0,0,236368,138207,98161,97041,1120,988,988,0,0,0,988,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102186,0,0,249467,172654,76813,72920,3893,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573977,215049,180411,34638,0,191770,186565,5205,167158,167158,12230,0,0,0
10824.0,84,1984.0,07-2,07000000000000,7,2,CT STATE GOVT,45802,13675,32127,28559,3568,7087,1000,6087,3945,2142,41635,582,41053,33729,7324,17839,0,17839,13450,4389,3972,0,3972,3412,560,7741,0,7741,7738,3,0,12083,582,11501,9129,2372,3748,442,3306,1565,1741,49021,0,49021,48048,973,48737,0,48737,48217,520,937914,69767,868147,630041,237515,591,235184,0,0,0,0,0,0,0,0,0,235184,0,0,0,0,0,2331,0,2331,519726,479897,39829,0,0,15867,15410,457,0,0,0,0,164806,69767,95039,94905,134,8229,8229,0,0,0,8229,8229,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,350,350,0,396506,0,0,349779,62505,287274,274890,12384,566,0,0,0,67058,0,41732,25326,16847,8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67058,0,41732,25326,16847,8479,457168,266195,244351,21844,35,176323,173955,2368,14650,14650,0,0,0,0
10825.0,84,1984.0,08-2,08000000000000,8,2,DE STATE GOVT,19840,0,19840,15704,4136,908,154,754,691,63,21886,0,21886,19007,2879,7546,0,7546,7339,207,2960,0,2960,2443,517,594,0,594,535,59,0,10786,0,10786,8690,2096,9650,750,8900,6593,2307,19376,745,18631,17661,970,5842,0,5842,5565,277,110445,418,110027,78786,30342,899,27325,0,0,0,0,418,0,0,0,0,26907,0,0,0,0,418,3435,0,3435,20136,20048,88,0,0,15282,14607,675,0,0,0,0,44267,0,44267,44043,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120741,0,0,68793,10068,58725,46595,12130,0,0,0,0,18370,0,8672,9698,0,9698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18370,0,8672,9698,0,9698,69145,38964,37234,1730,2733,28288,27537,751,1893,1893,0,0,0,0
10826.0,84,1984.0,10-2,10000000000000,10,2,FL STATE GOVT,14261,10178,4083,3752,331,9478,7154,2324,1863,461,330145,37906,292239,237893,54346,165454,0,165454,158431,7023,28935,1659,27276,25465,1811,23788,2690,21098,20145,953,0,111968,33557,78411,33852,44559,38469,2122,36347,26717,9630,122714,6026,116688,107689,8999,131305,0,131305,129714,1591,1276163,1436,1274727,997747,276515,465,275285,0,0,0,0,0,0,0,0,0,275285,0,0,0,0,0,1230,0,1230,778746,778746,0,0,0,0,0,0,0,0,0,0,220902,1436,219466,219001,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,962,957,5,0,0,0,0,0,0,263814,0,0,277952,98559,179393,167080,12313,5177,0,0,0,16756,0,13986,2770,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16756,0,13986,2770,2770,0,622812,374487,366319,8168,7916,233730,227202,6528,14595,14595,636,0,0,0
10827.0,84,1984.0,11-2,11000000000000,11,2,GA STATE GOVT,71518,56332,15186,15186,0,13102,11818,1284,1254,30,148064,5268,142796,134281,8515,94596,0,94596,90816,3780,16824,0,16824,14976,1848,25528,60,25468,22981,2487,0,11116,5208,5908,5508,400,80147,246,79901,41920,37981,62547,1094,61453,52189,9264,31453,0,31453,30882,571,1022316,0,1022316,825848,196432,36,196432,0,0,0,0,0,0,0,0,0,196432,0,0,0,0,0,0,0,0,619253,619253,0,0,0,0,0,0,0,0,0,0,206631,0,206631,206595,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315,0,3315,3276,39,66159,0,30848,66159,30848,35311,137089,0,0,192139,47868,144271,134513,9758,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463714,283792,250548,33244,168,179922,172371,7551,0,0,0,0,0,0
10828.0,84,1984.0,12-2,12000000000000,12,2,HI STATE GOVT,37507,0,37507,21293,16214,13539,0,13539,10117,3422,44990,0,44990,41957,3033,31873,0,31873,30960,913,1928,0,1928,1859,69,3429,0,3429,3279,150,0,7760,0,7760,5859,1901,15811,0,15811,12554,3257,2380,871,1509,1497,12,10250,0,10250,9987,263,289853,3497,286356,182322,103862,172,88264,0,0,0,0,3497,0,0,0,0,84767,0,0,0,0,3497,19095,0,19095,141015,140149,866,0,0,0,0,0,0,0,0,0,41479,0,41479,41307,172,2529,377,2152,0,2152,2529,377,2152,0,2152,0,0,0,0,0,31,0,31,31,0,39159,0,8399,39159,8399,30760,175237,0,0,141688,956,140732,130070,10662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204236,142846,133951,8895,1240,61390,57678,3712,0,0,0,0,0,0
10829.0,84,1984.0,13-2,13000000000000,13,2,ID STATE GOVT,15341,0,15341,14621,720,1772,401,1371,1267,104,59383,242,59141,54226,4915,26818,0,26818,25657,1161,17992,0,17992,14561,3431,8038,0,8038,7923,115,0,6535,242,6293,6085,208,5535,829,4706,3268,1438,10893,0,10893,9658,1235,10089,0,10089,9777,312,128494,56,128438,101855,25360,1223,25360,0,0,0,0,0,0,0,0,0,25360,0,0,0,0,0,0,0,0,57162,56045,1117,0,0,2204,1893,311,0,0,0,0,43768,56,43712,42800,912,6032,6032,0,0,0,6032,6032,0,0,0,0,0,0,0,0,137,0,137,137,0,0,0,0,0,0,0,42074,0,0,35582,8818,26764,25632,1132,434,28489,28404,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130512,61870,51792,10078,11,59689,52455,7234,8953,8953,0,0,0,0
10830.0,84,1984.0,14-2,14000000000000,14,2,IL STATE GOVT,146244,36044,110200,110186,14,26947,21687,5260,4745,515,150005,2597,147408,126529,20879,87921,0,87921,84271,3650,15008,0,15008,13749,1259,3230,85,3145,3016,129,0,43846,2512,41334,25493,15841,57110,21434,35676,32853,2823,115151,5203,109948,105451,4497,57294,1930,55364,53298,2066,3291239,134111,3157128,2022149,1131855,3124,889745,0,0,0,0,14429,0,0,0,0,875316,0,0,0,0,14429,289689,33150,256539,1493774,1487127,6647,0,0,10745,10107,638,0,0,0,0,607286,86532,520754,518268,2486,41412,31212,10200,10009,191,41412,31212,10200,10009,191,0,0,0,0,0,4005,13,3992,3982,10,3926,207,3912,3719,3705,14,598765,0,0,469060,42283,426777,423903,2874,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626430,656822,592455,64367,9295,966578,953564,13014,3030,3030,0,0,0,0
10831.0,84,1984.0,15-2,15000000000000,15,2,IN STATE GOVT,17356,1225,16131,16103,28,5309,2663,2646,2423,223,110444,1363,109081,91576,17505,74110,3,74107,63251,10856,14567,177,14390,11477,2913,4617,186,4431,4175,256,0,17150,997,16153,12673,3480,17405,1402,16003,11886,4117,52698,2697,50001,45184,4817,19354,0,19354,18941,413,895444,205006,690438,681374,3894,5170,138622,0,0,0,0,134728,0,0,0,0,3894,0,0,0,0,6363,0,0,0,603601,603601,0,0,0,18680,13574,5106,0,0,0,0,134541,70278,64263,64199,64,13664,10924,2740,2676,64,13664,10924,2740,2676,64,0,0,0,0,0,273,0,273,273,0,11246,0,7126,11246,7126,4120,100853,0,0,141463,6350,135113,131162,3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416181,220187,201037,19150,181,195493,190972,4521,501,501,0,0,0,0
10832.0,84,1984.0,16-2,16000000000000,16,2,IA STATE GOVT,1238,0,1238,1227,11,3174,1261,1913,1909,4,66903,182,66721,64326,2395,47877,182,47695,46196,1499,8636,0,8636,8351,285,1664,0,1664,1634,30,0,8726,0,8726,8145,581,6364,0,6364,6115,249,26959,0,26959,26518,441,19146,0,19146,18811,335,695883,26622,669261,501727,166798,736,171060,0,0,0,0,13490,0,0,0,0,157570,0,0,0,0,13490,9228,0,9228,383591,333739,49852,0,0,19205,18875,330,0,0,0,0,112799,13132,99667,99261,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,127,127,0,0,0,0,0,0,0,43529,0,0,126940,32856,94084,85479,8605,0,91448,90770,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279581,118909,98290,20619,2375,160672,157806,2866,0,0,0,0,0,0
10833.0,84,1984.0,17-2,17000000000000,17,2,KS STATE GOVT,0,0,0,0,0,2564,1550,1014,959,55,74315,1688,72627,66838,5789,55576,0,55576,52190,3386,8692,4,8688,6306,2382,0,0,0,0,0,0,10047,1684,8363,8342,21,4956,644,4312,3732,580,17934,1044,16890,15119,1771,14124,0,14124,13928,196,460890,478,460412,355377,103983,1052,86222,0,0,0,0,0,0,0,0,0,86222,0,0,0,0,0,17761,0,17761,224298,223911,387,0,0,2684,2589,95,0,0,0,0,129925,478,129447,128490,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,92,92,0,0,0,0,0,0,0,21955,0,0,67849,6959,60890,57358,3532,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227500,93888,78794,15094,0,123431,120247,3184,10181,10181,1276,0,0,0
10834.0,84,1984.0,18-2,18000000000000,18,2,KY STATE GOVT,62232,8537,53695,53695,0,8216,1035,7181,6912,269,140687,1581,139106,103084,36022,77709,338,77371,58645,18726,10745,0,10745,8690,2055,6025,2,6023,5672,351,0,46208,1241,44967,30077,14890,46502,532,45970,40732,5238,69464,7923,61541,57152,4389,51347,9867,41480,40337,1143,813462,0,813462,673218,139772,472,139772,0,0,0,0,0,0,0,0,0,139772,0,0,0,0,0,0,0,0,493811,473363,20448,0,0,0,0,0,0,0,0,0,179879,0,179879,179407,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,1008,1008,0,28,0,28,28,28,0,235836,0,0,171322,23449,147873,118350,29523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448127,205753,191357,14396,0,187820,179643,8177,54554,54554,0,0,0,0
10835.0,84,1984.0,19-2,19000000000000,19,2,LA STATE GOVT,24727,0,24727,24726,1,3645,0,3645,3621,24,204857,1921,202936,147940,54996,80888,0,80888,76440,4448,66251,0,66251,28288,37963,12506,0,12506,12204,302,0,45212,1921,43291,31008,12283,53223,12559,40664,30228,10436,93901,19984,73917,69540,4377,15995,0,15995,15949,46,1018707,64,1018643,871874,146227,542,142828,0,0,0,0,64,0,0,0,0,142764,0,0,0,0,64,3463,0,3463,656687,656687,0,0,0,0,0,0,0,0,0,0,215729,0,215729,215187,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581,0,4581,4544,37,49008,1175,31030,47833,29855,17978,386704,0,0,317932,54393,263539,232910,30629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954098,442156,404777,37379,2118,511942,467889,44053,0,0,0,0,0,0
10836.0,84,1984.0,20-2,20000000000000,20,2,ME STATE GOVT,2000,0,2000,2000,0,2068,122,1946,1916,30,49784,162,49622,46610,3012,18115,22,18093,17672,421,15506,3,15503,13568,1935,12276,131,12145,11705,440,0,3887,6,3881,3665,216,6933,369,6564,5521,1043,15870,10,15860,14943,917,11648,0,11648,11144,504,402203,11201,391002,314074,76654,274,82753,0,0,0,0,6364,0,0,0,0,76389,0,0,0,0,6364,265,0,265,261684,217341,44343,0,0,288,282,6,0,0,0,0,57213,4837,52376,52108,268,8842,6791,2051,1993,58,8842,6791,2051,1993,58,0,0,0,0,0,196,0,196,172,24,6589,0,193,6589,193,6396,84819,0,0,63100,6239,56861,54073,2788,169,46175,46175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177806,118298,110305,7993,1277,59475,58187,1288,33,33,2,0,0,0
10837.0,84,1984.0,21-2,21000000000000,21,2,MD STATE GOVT,29966,0,29966,20140,9826,16735,14383,2352,2348,4,88301,354,87947,75899,12048,45000,0,45000,37084,7916,6882,0,6882,6210,672,4226,211,4015,3783,232,0,32193,143,32050,28822,3228,37734,13209,24525,8420,16105,142792,74782,68010,64947,3063,27331,145,27186,26859,327,1085295,16082,1069213,800319,267663,1231,263266,0,0,0,0,84,0,0,0,0,263182,0,0,0,0,84,4481,0,4481,628863,588746,40117,0,0,0,0,0,0,0,0,0,188685,15998,172687,171456,1231,29419,14467,14952,14195,757,29419,14467,14952,14195,757,0,0,0,0,0,4518,0,4518,1505,3013,24892,0,21341,24892,21341,3551,279727,0,0,342498,12822,329676,281498,48178,0,0,0,0,165833,0,109054,56779,42549,14230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165833,0,109054,56779,42549,14230,681442,366933,338677,28256,5911,221784,216036,5748,51825,51825,4932,40900,40900,14116
10838.0,84,1984.0,22-2,22000000000000,22,2,MA STATE GOVT,132087,107544,24543,22550,1993,11172,10086,1086,1057,29,57364,29688,27676,20998,6678,10667,0,10667,7561,3106,6962,300,6662,6259,403,6401,35,6366,6080,286,0,33334,29353,3981,1098,2883,99786,0,99786,75263,24523,52592,5075,47517,42404,5113,35871,0,35871,35543,328,2286692,116001,2170691,1668096,501244,1351,528112,0,0,0,0,106149,0,0,0,0,421963,0,0,0,0,106149,79281,0,79281,1137334,1137273,61,0,0,19836,19627,209,0,0,0,0,522129,9852,512277,511135,1142,29561,1300,28261,17454,10807,29561,1300,28261,17454,10807,0,0,0,0,0,1346,157,1189,1189,0,47676,0,36971,47676,36971,10705,627608,0,0,454116,64014,390102,376401,13701,0,0,0,0,26574,6472,12997,7105,6723,382,26574,6472,12997,7105,6723,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799320,437461,398010,39451,1557,360875,358515,2360,984,984,0,0,0,0
