Sort_Code,Survey Year,Year4,ID,GID_Compatible_ID,State Code,Type Code,Name,Total Expenditure,Total IG Expenditure,Direct Expenditure,Total Current Expend,Total Current Oper,Total Capital Outlays,Total Construction,Contract Construction Only,Total Other Cap Outlay,Land & Exst Structures,Total Equipment Only,Tot Assist & Subsidies,Total Interest on Debt,Total Insur Trust Ben,Total Salaries & Wages (Z00),General Expenditure,IG Exp-To Local Govts,IG Exp-To Locals NEC,IG Exp-To Gen Purp Gov,IG Exp-To Cities,IG Exp-To Towns,IG Exp-To School Dist,IG Exp-To Special Dist,IG Exp-To Federal Govt,Direct General Expend,General Current Expend,General Current Oper,General Capital Outlay,General Construction,General Other Cap Out,General Equipment Only,General Assist & Subsidies,General Interest on Debt,Fin Admin & Gen Control-Total Exp,Fin Admin & Gen Control-Total IG Exp,Fin Admin & Gen Control-Direct Exp,Fin Admin & Gen Control-Current Oper,Fin Admin & Gen Control-Cap Outlay,Public Safety-Total Exp,Public Safety-Total IG Exp,Public Safety-Direct Exp,Public Safety-Current Oper,Public Safety-Cap Outlay,Oth NonHwy Trans-Total Exp,Oth NonHwy Trans-Total IG Exp,Oth NonHwy Trans-Direct Exp,Air Trans-Total Expend,Air Trans-Total IG Exp,Air Trans-Direct Expend,Air Trans-Current Oper (E01),Air Trans-Cap Outlay,Misc Com Activ-Tot Exp,Misc Com Activ-Cur Op (E03),Misc Com Activ-Cap Out,Total Correct-Tot Exp,Total Correct-Tot IG,Total Correct-Dir Exp,Total Correct-Cur Oper,Total Correct-Cap Out,Correct-Ins-Total Exp,Correct-Ins-Tot IG Exp,Correct-Ins-Direct Exp,Correct-Ins-Cur Oper (E04),Correct-Ins-Cap Outlay,Correct-NEC-Total Exp,Correct-NEC-Tot IG Exp,Correct-NEC-Direct Exp,Correct-NEC-Cur Oper (E05),Correct-NEC-Cap Outlay,Total Educ-Total Exp,Total Educ-IG Exp,Total Educ-Direct Exp,Total Educ-Cur Oper,Total Educ-Assist & Sub,Total Educ-Cap Outlay,Elem Educ-Total Exp,Elem Educ-Tot IG Exp,Elem Educ-Direct Exp,Elem Educ-Current Oper (E12),Elem Educ-Cap Outlay,Total High Ed-Tot Exp,Total High Ed-Tot IG Exp,Total High Ed-Dir Exp,Total High Ed-Cur Oper,Total High Ed-Cap Out,Total High Ed-Construction,High Ed-Aux-Total Exp,High Ed-Aux-Cur Oper (E16),High Ed-Aux-Cap Outlay,High Ed-NEC-Total Exp,High Ed-NEC-Tot IG Exp,High Ed-NEC-Direct Exp,High Ed-NEC-Cur Oper (E18),High Ed-NEC-Cap Outlay,Total Other Education,Educational Assistance (E19),Educ-NEC-Total Expend,Educ-NEC-Total IG Exp,Educ-NEC-Direct Expend,Educ-NEC-Current Oper (E21),Educ-NEC-Cap Outlay,Emp Sec Adm-Total Exp,Emp Sec Adm-Cur Oper (E22),Emp Sec Adm-Cap Outlay,Fin Admin-Total Exp,Fin Admin-Total IG,Fin Admin-Direct Exp,Fin Admin-Current Oper (E23),Fin Admin-Cap Outlay,Judicial-Total Expend,Judicial-Total IG Exp,Judicial-Direct Expend,Judicial-Current Oper (E25),Judicial-Cap Outlay,Legislative-Total Exp,Legislative-Cur Oper (E26),Legislative-Cap Outlay,Cen Staff-Total Expend,Cen Staff-Total IG Exp,Cen Staff-Direct Exp,Cen Staff-Current Oper (E29),Cen Staff-Cap Outlay,General Sup-Total IG,Gen Pub Bldg-Total Exp,Gen Pub Bldg-Cur Oper (E31),Gen Pub Bldg-Cap Out,Health & Hosp-Tot Exp,Health & Hosp-Tot IG,Health & Hosp-Dir Exp,Health & Hosp-Cur Oper,Health & Hosp-Cap Out,Health-Total Expend,Health-Total IG Expend,Health-Direct Expend,Health-Current Oper (E32),Health-Capital Outlay,Exhibit: Health Regulation,Exhibit: Other Health,Total Hospital-Tot Exp,Total Hospital-Total IG Exp,Total Hospital-Dir Exp,Total Hospital-Cur Op,Total Hospital-Cap Out,Own Hospital-Total Exp,Own Hospital-Cur Oper,Own Hospital-Cur Oper-Mental Hosp,Own Hospital-Cur Oper-Mental Hosp-Reg (E33),Own Hospital-Cur Oper-Mental Hosp-Oth (E34),Own Hospital-Cur Oper-General Hosp (E35),Own Hospital-Cur Oper-Other Own Hosp (E36),Own Hospital-Cap Out,Hosp-Other-Total Exp,Hosp-Other-Total IG,Hosp-Other-Direct Exp,Hosp-Other-Cur Oper (E38),Hosp-Other-Cap Outlay,Total Highways-Tot Exp,Total Highways-Tot-IG,Total Highways-Dir Exp,Total Highways-Cur Op,Total Highways-Cap Out,Total Highways-Construct,Total Highways-Other Cap,Regular Hwy-Total Exp,Regular Hwy-Total IG,Regular Hwy-Direct Exp,Regular Hwy-Cur Oper (E44),Regular Hwy-Cap Outlay,Regular Hwy-Construct (F44),Regular Hwy-Other Cap (G44),Toll Hwy-Total Expend,Toll Hwy-Current Oper (E45),Toll Hwy-Cap Outlay,Toll Hwy-Construction (F45),Toll Hwy-Other Cap Out (G45),Transit Sub-Total Exp,Transit Sub-Total IG,Transit Sub-Direct Sub (E47)
10495.0,91,1991.0,36-2,36000000000000,36,2,OH STATE GOVT,27790759,7769101,20021658,25872071,10827577,1918688,1537389,0,381299,56946,324353,1298396,797471,5179526,4317504,22324368,7757422,1268711,2020951,0,0,4456990,10770,11679,14555267,20405965,10540997,1918403,1537389,381014,324068,1298396,797471,655562,22077,633485,609306,24179,788839,49939,738900,662962,75938,0,0,0,1388,1251,137,137,0,5062,1011,4051,642984,44765,598219,536734,61485,509908,0,509908,459055,50853,133076,44765,88311,77679,10632,8008509,4561497,3447012,2769997,320966,356049,4496935,4496935,0,0,0,3025727,64562,2961165,2639699,321466,162853,316527,290707,25820,2709200,64562,2644638,2348992,295646,485847,320966,164881,0,164881,130298,34583,147724,143974,3750,480144,2239,477905,457115,20790,122367,19838,102529,100820,1709,28544,28041,503,24507,0,24507,23330,1177,1033071,119305,56067,63238,1751357,322529,1428828,1323364,105464,678654,322529,356125,352234,3891,0,0,1072703,0,1072703,971130,101573,1072703,971130,0,0,0,0,0,101573,0,0,0,0,0,2046757,668211,1378546,343410,1035136,984372,50764,1954458,668211,1286247,299204,987043,940665,46378,92299,44206,48093,43707,4386,48519,48519,0
10496.0,91,1991.0,37-2,37000000000000,37,2,OK STATE GOVT,7266779,1931607,5335172,6629315,3469232,637464,458928,0,178536,54263,124273,204006,273758,750712,1495726,6270902,1894727,78201,272106,0,0,1539731,4689,36880,4339295,5652465,3335159,618437,442034,176403,122280,204006,181693,246493,7501,238992,229249,9743,243776,5116,238660,224814,13846,0,0,0,819,788,31,29,2,1707,1170,537,201807,4620,197187,185268,11919,124166,0,124166,113714,10452,77641,4620,73021,71554,1467,2597006,1540251,1056755,917434,48629,90692,1551221,1539731,11490,11490,0,910571,0,910571,822516,88055,27604,165850,157032,8818,744721,0,744721,665484,79237,135214,48629,86585,520,86065,83428,2637,41931,41702,229,143656,0,143656,135317,8339,74961,7501,67460,67015,445,20052,19333,719,7824,0,7824,7584,240,22707,12725,12712,13,546303,73534,472769,459800,12969,229586,70107,159479,156367,3112,0,0,316717,3427,313290,303433,9857,313290,303433,0,0,0,0,0,9857,3427,3427,0,0,0,778673,166360,612313,141955,470358,401866,68492,613406,166360,447046,123228,323818,285732,38086,165267,18727,146540,116134,30406,0,0,0
10497.0,91,1991.0,38-2,38000000000000,38,2,OR STATE GOVT,7248922,1600306,5648616,6518670,3367377,730252,620777,0,109475,9973,99502,230343,465565,855079,1463690,6292079,1600306,3553,631388,0,0,955335,10030,0,4691773,5563095,3266881,728984,619525,109459,99486,230343,465565,298082,1749,296333,285077,11256,300536,24257,276279,208319,67960,0,0,0,0,0,0,0,0,0,0,0,237256,24257,212999,147427,65572,165181,0,165181,102462,62719,72075,24257,47818,44965,2853,1891945,955614,936331,739059,57267,140005,865670,865670,0,0,0,896069,89665,806404,668757,137647,100580,114984,95009,19975,781085,89665,691420,573748,117672,130206,57267,72939,279,72660,70302,2358,34300,33982,318,153990,447,153543,147463,6080,112188,1302,110886,107267,3619,20676,19819,857,11228,0,11228,10528,700,81638,87195,0,87195,573922,146657,427265,409200,18065,240548,146657,93891,91646,2245,0,0,333374,0,333374,317554,15820,333374,317554,0,0,0,0,0,15820,0,0,0,0,0,783904,331017,452887,84910,367977,363387,4590,783594,331017,452577,84600,367977,363387,4590,310,310,0,0,0,7581,7024,557
10498.0,91,1991.0,39-2,39000000000000,39,2,PA STATE GOVT,26709513,6896859,19812654,24920519,12155435,1788994,1533959,0,255035,53316,201719,1713544,943134,3211547,3588010,22879014,6813671,145643,2390203,0,0,3992433,285392,83188,15982155,21099995,11546458,1779019,1533959,245060,191744,1713544,943134,748194,93964,654230,636984,17246,839876,30283,809593,732508,77085,0,0,0,20840,5858,14982,8156,6826,0,0,0,541069,19393,521676,456284,65392,494440,0,494440,429298,65142,46629,19393,27236,26986,250,6892290,3993875,2898415,2108449,540403,249563,3932160,3871086,61074,1234,59840,1879613,121407,1758206,1581533,176673,108987,257639,246790,10849,1621974,121407,1500567,1334743,165824,1080517,540403,540114,1382,538732,525682,13050,140677,139592,1085,337697,0,337697,331359,6338,241924,93964,147960,144344,3616,131239,126824,4415,37334,0,37334,34457,2877,104938,59891,21900,37991,1846720,534637,1312083,1231257,80826,828192,534487,293705,290839,2866,0,0,1018528,150,1018378,940418,77960,1014221,936261,0,0,0,0,0,77960,4307,150,4157,4157,0,2362726,291227,2071499,917847,1153652,1084174,69478,1987638,291227,1696411,841964,854447,802005,52442,375088,75883,299205,282169,17036,367182,367182,0
10499.0,91,1991.0,40-2,40000000000000,40,2,RI STATE GOVT,3287625,447817,2839808,2964248,1581967,323377,260373,0,63004,38607,24397,143967,289186,501311,586657,2749576,435060,6235,390907,0,0,37918,0,12757,2301759,2437846,1556887,311730,254650,57080,19005,143967,289175,129618,0,129618,128025,1593,119116,6447,112669,111929,740,0,0,0,12995,0,12995,6392,6603,2023,2023,0,92086,0,92086,91512,574,80304,0,80304,79747,557,11782,0,11782,11765,17,724989,357091,367898,327570,23830,16498,357091,357091,0,0,0,278235,0,278235,263195,15040,5643,42190,38168,4022,236045,0,236045,225027,11018,89663,23830,65833,0,65833,64375,1458,22837,21589,1248,43066,0,43066,42525,541,59150,0,59150,58209,941,11691,11663,28,15711,0,15711,15628,83,30643,11887,11166,721,254622,0,254622,228950,25672,141678,0,141678,126790,14888,0,0,112944,0,112944,102160,10784,112944,102160,0,0,0,0,0,10784,0,0,0,0,0,194402,0,194402,24085,170317,162547,7770,192091,0,192091,21774,170317,162547,7770,2311,2311,0,0,0,17023,0,17023
10500.0,91,1991.0,41-2,41000000000000,41,2,SC STATE GOVT,8970344,2007109,6963235,8277954,5048748,692390,503470,0,188920,73697,115223,166040,367849,688208,2012432,7698481,2007109,4327,392116,0,0,1609258,1408,0,5691372,7101441,4711114,597040,418405,178635,112099,166040,217178,182676,7326,175350,165038,10312,398232,72,398160,345039,53121,0,0,0,4554,1010,3544,2620,924,0,0,0,314469,0,314469,275945,38524,281210,0,281210,243172,38038,33259,0,33259,32773,486,3021894,1609258,1412636,1288355,44770,79511,1637588,1609258,28330,28308,22,1172838,0,1172838,1107288,65550,47071,143998,143226,772,1028840,0,1028840,964062,64778,211468,44770,166698,0,166698,152759,13939,49788,47549,2239,114342,1331,113011,104732,8279,37253,5923,31330,30879,451,23143,21604,1539,7938,72,7866,7823,43,221447,22125,15209,6916,917377,22328,895049,863188,31861,429404,22328,407076,399302,7774,0,0,487973,0,487973,463886,24087,487973,463886,0,0,0,0,0,24087,0,0,0,0,0,510991,14120,496871,159553,337318,285580,51738,510991,14120,496871,159553,337318,285580,51738,0,0,0,0,0,0,0,0
10501.0,91,1991.0,42-2,42000000000000,42,2,SD STATE GOVT,1416513,270004,1146509,1245149,747757,171364,136535,0,34829,4345,30484,28996,138066,60326,291688,1356187,269990,7155,55392,0,0,206979,464,14,1086183,1184823,747757,171364,136535,34829,30484,28996,138066,47755,530,47225,45578,1647,42161,664,41497,39543,1954,0,0,0,7072,6517,555,551,4,28652,25882,2770,28258,38,28220,27700,520,19811,0,19811,19536,275,8447,38,8409,8164,245,409004,206979,202025,181630,4348,16047,206979,206979,0,0,0,171286,0,171286,155984,15302,5293,22217,21751,466,149069,0,149069,134233,14836,30739,4348,26391,0,26391,25646,745,13023,12469,554,22892,0,22892,22217,675,14051,530,13521,13121,400,4368,4342,26,6444,0,6444,5898,546,24128,3644,3611,33,92062,449,91613,90552,1061,55827,449,55378,54764,614,0,0,36235,0,36235,35788,447,36235,35788,0,0,0,0,0,447,0,0,0,0,0,209354,13775,195579,59668,135911,127465,8446,209354,13775,195579,59668,135911,127465,8446,0,0,0,0,0,0,0,0
10502.0,91,1991.0,43-2,43000000000000,43,2,TN STATE GOVT,9237787,2460175,6777612,8193429,4623892,1044358,865859,0,178499,79546,98953,269056,198556,641750,1868810,8596037,2460175,10243,2418731,0,0,18086,13115,0,6135862,7551679,4623892,1044358,865859,178499,98953,269056,198556,218249,9105,209144,207711,1433,455891,61021,394870,308170,86700,0,0,0,212,78,134,134,0,0,0,0,393752,56356,337396,254286,83110,276700,0,276700,194066,82634,117052,56356,60696,60220,476,3074195,1357413,1716782,1445333,46080,225369,1357413,1357413,0,0,0,1445858,0,1445858,1224919,220939,151094,126391,125093,1298,1319467,0,1319467,1099826,219641,270924,46080,224844,0,224844,220414,4430,61779,61670,109,102002,0,102002,101492,510,80209,3822,76387,75922,465,16043,15625,418,19995,5283,14712,14672,40,226797,20569,10136,10433,703490,1598,701892,697689,4203,312102,1598,310504,306687,3817,0,0,391388,0,391388,391002,386,391388,391002,0,0,0,0,0,386,0,0,0,0,0,1060615,251955,808660,127486,681174,599711,81463,1060615,251955,808660,127486,681174,599711,81463,0,0,0,0,0,12626,12626,0
10503.0,91,1991.0,44-2,44000000000000,44,2,TX STATE GOVT,29525988,8288581,21237407,26922023,14470535,2603965,1872806,0,731159,322981,408178,1064316,598499,2500092,4822609,27025896,8288581,410542,477606,0,0,7397107,3326,0,18737315,24421931,14470535,2603965,1872806,731159,408178,1064316,598499,574929,18998,555931,521726,34205,1270761,148155,1122606,971685,150921,0,0,0,0,0,0,0,0,0,0,0,1064135,148155,915980,788952,127028,808159,0,808159,682336,125823,255976,148155,107821,106616,1205,12310342,7397965,4912377,4371986,189849,350542,6965535,6836557,128978,128978,0,4893409,560550,4332859,3989308,343551,142043,497870,476011,21859,4395539,560550,3834989,3513297,321692,451398,189849,261549,858,260691,253700,6991,213233,207876,5357,295281,7300,287981,272098,15883,188902,11076,177826,170871,6955,70001,59373,10628,20745,622,20123,19384,739,48424,91496,42252,49244,2115566,352917,1762649,1692924,69725,802863,348918,453945,441282,12663,0,0,1312703,3999,1308704,1251642,57062,1308704,1251642,0,0,0,0,0,57062,3999,3999,0,0,0,2612497,6737,2605760,808070,1797690,1515512,282178,2593805,6737,2587068,798912,1788156,1506764,281392,18692,9158,9534,8748,786,3780,3780,0
10504.0,91,1991.0,45-2,45000000000000,45,2,UT STATE GOVT,4108339,1060590,3047749,3791456,2100773,316883,200828,0,116055,16444,99611,123587,140594,365912,884471,3692298,1058930,6483,133560,0,0,918887,0,1660,2631708,3375497,2050726,316801,200828,115973,99529,123587,140594,136500,1005,135495,124426,11069,121613,1651,119962,115733,4229,0,0,0,19611,17881,1730,1019,711,0,0,0,91610,0,91610,89755,1855,66643,0,66643,64789,1854,24967,0,24967,24966,1,1804567,918887,885680,776295,22380,87005,918887,918887,0,0,0,804345,0,804345,717469,86876,43851,82444,77914,4530,721901,0,721901,639555,82346,81335,22380,58955,0,58955,58826,129,41716,26928,14788,64257,0,64257,64006,251,57642,1005,56637,45819,10818,9603,9603,0,4998,0,4998,4998,0,0,14074,2680,11394,328927,41898,287029,278301,8728,116754,41898,74856,73546,1310,0,0,212173,0,212173,204755,7418,212173,204755,0,0,0,0,0,7418,0,0,0,0,0,300314,50860,249454,90247,159207,148883,10324,300314,50860,249454,90247,159207,148883,10324,0,0,0,0,0,0,0,0
10505.0,91,1991.0,46-2,46000000000000,46,2,VT STATE GOVT,1735886,297218,1438668,1626022,1026835,109864,79287,0,30577,9929,20648,89207,110966,101796,348751,1606774,287064,0,55453,0,0,231611,0,10154,1309556,1496996,999605,109778,79287,30491,20562,89207,110966,69171,18,69153,67685,1468,53483,241,53242,51701,1541,0,0,0,1764,143,1621,16,1605,0,0,0,30319,10,30309,29762,547,22580,0,22580,22095,485,7739,10,7729,7667,62,540115,231612,308503,263682,28602,16219,231611,231611,0,0,0,251439,0,251439,235620,15819,7082,33112,30091,3021,218327,0,218327,205529,12798,57065,28602,28463,1,28462,28062,400,9192,8928,264,34228,0,34228,33243,985,25002,0,25002,24627,375,4596,4578,18,5345,18,5327,5237,90,12656,34641,19641,15000,64424,0,64424,63594,830,41453,0,41453,40855,598,0,0,22971,0,22971,22739,232,22971,22739,0,0,0,0,0,232,0,0,0,0,0,169872,21358,148514,84694,63820,53803,10017,169872,21358,148514,84694,63820,53803,10017,0,0,0,0,0,2011,0,2011
10506.0,91,1991.0,47-2,47000000000000,47,2,VA STATE GOVT,13351971,3492960,9859011,12130726,6911212,1221245,1067805,0,153440,6280,147160,493025,478340,755189,3079501,12389500,3492960,0,3481067,0,0,0,11893,0,8896540,11168995,6704670,1220505,1067792,152713,146433,493025,478340,494686,82920,411766,406530,5236,841966,303907,538059,514941,23118,0,0,0,14825,0,14825,14422,403,0,0,0,567343,163226,404117,391610,12507,378400,0,378400,365986,12414,188943,163226,25717,25624,93,4868391,2493303,2375088,2085323,114477,175288,2492818,2492818,0,0,0,2062667,0,2062667,1893439,169228,101020,342854,306082,36772,1719813,0,1719813,1587357,132456,312906,114477,198429,485,197944,191884,6060,70455,67500,2955,271623,33925,237698,235431,2267,191802,48995,142807,140690,2117,22323,21540,783,8938,0,8938,8869,69,23462,27690,19022,8668,1312192,13301,1298891,1267816,31075,430685,13272,417413,412960,4453,0,0,881507,29,881478,854856,26622,881478,854856,0,0,0,0,0,26622,29,29,0,0,0,1696901,152070,1544831,640975,903856,903308,548,1631801,152070,1479731,575875,903856,903308,548,65100,65100,0,0,0,77895,77895,0
10507.0,91,1991.0,48-2,48000000000000,48,2,WA STATE GOVT,15666047,4263416,11402631,14178081,6527373,1487966,1050576,0,437390,194457,242933,693379,407388,2286525,2568852,13170331,4238314,38830,731685,0,0,3336320,131479,25102,8906915,11685401,6321218,1484930,1050576,434354,239897,693379,407388,327399,1071,326328,309076,17252,473991,63966,410025,352223,57802,0,0,0,1695,671,1024,989,35,0,0,0,309694,496,309198,259215,49983,239559,0,239559,191981,47578,70135,496,69639,67234,2405,5748501,3339059,2409442,1877104,133604,398734,3507506,3336320,171186,0,171186,1918580,0,1918580,1701756,216824,122983,225094,207098,17996,1693486,0,1693486,1494658,198828,322415,133604,188811,2739,186072,175348,10724,80217,79259,958,191007,425,190582,184299,6283,50688,646,50042,44173,5869,56705,53296,3409,28999,0,28999,27308,1691,96224,4121,3942,179,988587,149522,839065,793137,45928,550856,149522,401334,378581,22753,0,0,437731,0,437731,414556,23175,437731,414556,0,0,0,0,0,23175,0,0,0,0,0,1104748,243982,860766,234650,626116,565995,60121,952142,243982,708160,145064,563096,502975,60121,152606,89586,63020,63020,0,122687,122687,0
10508.0,91,1991.0,49-2,49000000000000,49,2,WV STATE GOVT,4771726,1179220,3592506,4446947,2228843,324779,261850,0,62929,5322,57607,134813,176898,727173,736847,3996068,1179220,11096,61593,0,0,1105236,1295,0,2816848,3671289,2180358,324779,261850,62929,57607,134813,176898,133307,3938,129369,125270,4099,65565,0,65565,57648,7917,0,0,0,249,0,249,249,0,0,0,0,40470,0,40470,35113,5357,26303,0,26303,26072,231,14167,0,14167,9041,5126,1721050,1105236,615814,560589,21678,33547,1105236,1105236,0,0,0,518461,0,518461,488148,30313,2969,88339,85127,3212,430122,0,430122,403021,27101,97353,21678,75675,0,75675,72441,3234,22488,22217,271,75370,3938,71432,69500,1932,41286,0,41286,40121,1165,9690,8922,768,6961,0,6961,6727,234,18245,10245,10041,204,187958,9023,178935,177003,1932,100270,9023,91247,90337,910,0,0,87688,0,87688,86666,1022,87688,86666,0,0,0,0,0,1022,0,0,0,0,0,500904,0,500904,262095,238809,223985,14824,468620,0,468620,245514,223106,210245,12861,32284,16581,15703,13740,1963,1008,1008,0
10509.0,91,1991.0,50-2,50000000000000,50,2,WI STATE GOVT,12448441,4598923,7849518,11767560,5048288,680881,478330,0,202551,41646,160905,537331,474970,1108048,1944613,11340393,4493880,507775,1884436,0,0,2101612,57,105043,6741470,10659512,5048288,680881,478330,202551,160905,537331,474970,269957,671,269286,263467,5819,349925,47758,302167,268012,34155,0,0,0,33301,7274,26027,0,26027,0,0,0,307794,45490,262304,230344,31960,227798,0,227798,195948,31850,79996,45490,34506,34396,110,3948375,2101612,1846763,1559738,135342,151683,2101612,2101612,0,0,0,1579812,0,1579812,1433449,146363,58228,166176,149847,16329,1413636,0,1413636,1283602,130034,266951,135342,131609,0,131609,126289,5320,59522,57767,1755,114535,0,114535,113240,1295,114976,671,114305,110419,3886,35028,34736,292,5418,0,5418,5072,346,1154885,2989,2989,0,729460,273940,455520,439125,16395,364954,273836,91118,90460,658,0,0,364506,104,364402,348665,15737,364402,348665,0,0,0,0,0,15737,104,104,0,0,0,829118,348255,480863,111998,368865,330062,38803,829118,348255,480863,111998,368865,330062,38803,0,0,0,0,0,49904,49904,0
10510.0,91,1991.0,51-2,51000000000000,51,2,WY STATE GOVT,1813108,608390,1204718,1548955,675497,264153,234018,0,30135,3205,26930,40675,75325,149068,319941,1637792,608105,19027,233207,0,0,355871,0,285,1029402,1373657,649267,264135,234018,30117,26912,40675,75325,71011,661,70350,69602,748,39627,1780,37847,35458,2389,0,0,0,10346,10346,0,0,0,0,0,0,23248,0,23248,22314,934,20851,0,20851,19917,934,2397,0,2397,2397,0,535714,357303,178411,153393,15603,9415,316274,316274,0,0,0,189239,41029,148210,138892,9318,1617,28358,28358,0,160881,41029,119852,110534,9318,30201,15603,14598,0,14598,14501,97,12434,12434,0,39265,0,39265,38924,341,16865,508,16357,16284,73,7765,7599,166,7116,153,6963,6795,168,119941,5561,4050,1511,100738,25137,75601,73632,1969,65113,24733,40380,39962,418,0,0,35625,404,35221,33670,1551,35221,33670,0,0,0,0,0,1551,404,404,0,0,0,324757,38319,286438,65127,221311,205154,16157,324757,38319,286438,65127,221311,205154,16157,0,0,0,0,0,0,0,0
10511.0,90,1990.0,00-2,00000000000000,0,2,US STATE GOVTS,572318410,175027632,397290778,526794170,258046266,45524240,34803447,0,10720793,3470769,7250024,16901709,22366846,54451717,100834008,508284090,171783998,7371439,73042758,0,0,89859322,1510479,3243634,333256458,465382031,251920872,42902059,33356982,9545077,6515415,16901709,21531818,17000678,653970,16346708,15739378,607330,22432420,2048062,20384358,17617123,2767235,0,0,0,914009,278567,635442,296366,339076,240397,199609,40788,17266479,1368631,15897848,13501302,2396546,13370059,0,13370059,11194236,2175823,3896420,1368631,2527789,2307066,220723,184934682,109438131,75496551,63315612,4927852,7253087,105173479,103375017,1798462,1410690,387772,66846270,5868537,60977733,54611990,6365743,3390231,7388857,6732184,656673,59457413,5868537,53588876,47879806,5709070,12914933,4927852,7987081,194577,7792504,7292932,499572,3003319,2919650,83669,8616100,100809,8515291,8186052,329239,5986478,542759,5443719,5285645,158074,1494700,1410579,84121,903400,10402,892998,857102,35896,16565106,1360037,762378,597659,42665566,7122724,35542842,34011401,1531441,20028525,7037393,12991132,12457932,533200,0,0,22637041,85331,22551710,21553469,998241,22444572,21446331,0,0,0,0,0,998241,192469,85331,107138,107138,0,44248750,7784316,36464434,11614878,24849556,22284986,2564570,41905047,7784316,34120731,10472677,23648054,21177204,2470850,2343703,1142201,1201502,1107782,93720,2524173,2346066,178107
10512.0,90,1990.0,01-2,01000000000000,1,2,AL STATE GOVT,8119095,2015484,6103611,7376623,4377752,742472,555435,0,187037,29301,157736,194677,208051,580659,1797321,7410669,2015484,2237,440259,0,0,1572988,0,0,5395185,6669699,4251487,740970,555435,185535,156234,194677,208051,240333,0,240333,234160,6173,222987,9278,213709,192372,21337,0,0,0,1086,601,485,457,28,0,0,0,165164,4101,161063,145030,16033,139958,0,139958,124722,15236,25206,4101,21105,20308,797,3391301,1572988,1818313,1574786,54096,189431,1590928,1572988,17940,11062,6878,1344408,0,1344408,1168300,176108,89397,128922,123427,5495,1215486,0,1215486,1044873,170613,455965,54096,401869,0,401869,395424,6445,34179,33639,540,125216,0,125216,121787,3429,93587,0,93587,91188,2399,11666,11431,235,9864,0,9864,9754,110,100364,0,0,0,893287,11597,881690,827701,53989,298354,11597,286757,280194,6563,0,0,594933,0,594933,547507,47426,594933,547507,0,0,0,0,0,47426,0,0,0,0,0,715656,149158,566498,155260,411238,382583,28655,715656,149158,566498,155260,411238,382583,28655,0,0,0,0,0,0,0,0
10559.0,90,1990.0,49-2,49000000000000,49,2,WV STATE GOVT,4211695,959756,3251939,3931576,2033122,280119,215449,0,64670,3311,61359,136610,171895,630193,597164,3530003,959756,16822,42315,0,0,900619,0,0,2570247,3249895,1981634,280108,215449,64659,61348,136610,171895,119344,4183,115161,111067,4094,57867,0,57867,54718,3149,0,0,0,274,0,274,270,4,0,0,0,30133,0,30133,29686,447,22917,0,22917,22609,308,7216,0,7216,7077,139,1454321,900619,553702,493872,17939,41891,900619,900619,0,0,0,467062,0,467062,427965,39097,10104,82200,77037,5163,384862,0,384862,350928,33934,86640,17939,68701,0,68701,65907,2794,20809,20605,204,70574,4183,66391,64036,2355,33850,0,33850,32748,1102,8199,7743,456,6721,0,6721,6540,181,16875,8763,8728,35,192239,8604,183635,182425,1210,95717,8604,87113,86531,582,0,0,96522,0,96522,95894,628,96522,95894,0,0,0,0,0,628,0,0,0,0,0,451119,0,451119,247031,204088,186621,17467,419792,0,419792,234643,185149,167682,17467,31327,12388,18939,18939,0,0,0,0
10560.0,90,1990.0,50-2,50000000000000,50,2,WI STATE GOVT,11416417,4315552,7100865,10798007,4606991,618410,428088,0,190322,31256,159066,526383,431812,917269,1842616,10499148,4216493,486643,1774793,0,0,1955030,27,99059,6183596,9880738,4606991,618410,428088,190322,159066,526383,431812,251350,1431,249919,244472,5447,314335,44487,269848,221964,47884,0,0,0,30739,17294,13445,0,13445,0,0,0,274736,41864,232872,186705,46167,198881,0,198881,152930,45951,75855,41864,33991,33775,216,3684889,1955030,1729859,1459367,122902,147590,1955030,1955030,0,0,0,1489417,0,1489417,1345200,144217,59225,154099,142739,11360,1335318,0,1335318,1202461,132857,240442,122902,117540,0,117540,114167,3373,61590,59862,1728,109699,0,109699,108633,1066,103454,1431,102023,98707,3316,32882,32333,549,5315,0,5315,4799,516,1127665,2796,2796,0,692247,273259,418988,407958,11030,367338,273111,94227,93231,996,0,0,324909,148,324761,314727,10034,324761,314727,0,0,0,0,0,10034,148,148,0,0,0,795688,313489,482199,159957,322242,287396,34846,795688,313489,482199,159957,322242,287396,34846,0,0,0,0,0,46650,46650,0
